month,day,amount,time,Global,diffuse,wind speed,temperature,15 kw power
9,30,273,1210,714,41,1.2,18,11680
9,30,273,1215,714,41,1.5,18,11660
9,30,273,1220,712,42,1.3,18.4,11640
9,30,273,1225,711,42,1.5,18.2,11630
9,30,273,1230,710,42,1.7,18.2,11610
9,30,273,1235,709,41,1.5,18.2,11590
9,30,273,1240,706,41,1.4,18.4,11500
9,30,273,1245,703,42,1.2,18.5,11400
9,30,273,1250,699,41,2.1,18.3,11390
9,30,273,1255,697,41,1.9,18.5,11290
9,30,273,1300,692,42,1.6,18.6,11280
9,30,273,1305,687,42,1.9,18.4,11160
9,30,273,1310,685,41,1.2,18.7,11070
9,30,273,1315,679,41,1.4,19.2,10960
9,30,273,1320,673,41,1.3,18.8,10890
9,30,273,1325,667,41,1.8,18.8,10770
9,30,273,1330,660,41,1.5,18.6,10630
9,30,273,1335,653,40,2,19,10470
9,30,273,1340,647,41,1.9,18.9,10130
9,30,273,1345,641,40,1.7,19.2,9890
9,30,273,1350,634,41,1.2,19.5,9660
9,30,273,1355,626,42,1.5,19.3,9420
9,30,273,1400,617,41,1.9,19.5,9200
9,30,273,1405,606,43,1,19.5,8910
9,30,273,1410,597,44,1.6,19.3,8570
9,30,273,1415,587,43,1.2,19.6,8380
9,30,273,1420,580,44,1.6,19.8,8000
9,30,273,1425,570,47,1.2,19.5,7580
9,30,273,1430,557,50,1.2,19.4,6906
9,30,273,1435,531,56,1.7,19.8,5818
9,30,273,1440,493,68,0.8,19.3,5188
9,30,273,1445,470,72,1.9,19.5,4811
9,30,273,1450,468,69,1.8,19.4,4411
9,30,273,1455,446,72,1.5,19.2,3942
9,30,273,1500,474,66,1.7,19.3,3682
9,30,273,1505,486,71,1.3,19.6,3091
9,30,273,1510,437,84,1.5,19.4,2760
9,30,273,1515,457,80,1.3,19.7,2619
9,30,273,1520,444,68,1.3,19.6,2223
9,30,273,1525,216,70,1.1,19.4,981
9,30,273,1530,384,70,1.1,19.1,1819
9,30,273,1535,423,74,1.1,19.7,1877
9,30,273,1540,409,96,1.3,20.1,1781
9,30,273,1545,160,95,1.2,19.5,590
9,30,273,1550,227,87,0.8,19.3,1007
9,30,273,1555,295,87,1.4,19.5,872
9,30,273,1600,274,74,1.7,19.5,570
9,30,273,1605,326,66,1.8,19.4,424
9,30,273,1610,103,60,1.9,19.3,144
9,30,273,1615,248,69,1.5,19.1,379
9,30,273,1620,275,66,1.5,19.2,294
9,30,273,1625,228,63,1.7,18.9,233
9,30,273,1630,64,63,1.4,18.6,150
9,30,273,1635,68,67,1.1,18.2,252
9,30,273,1640,57,56,1.2,18.1,131
9,30,273,1645,69,45,1.3,18,18
9,30,273,1650,99,46,0.5,18.1,23
9,30,273,1655,60,52,1.3,18,58
9,30,273,1700,53,53,1.6,17.9,17
9,30,273,1705,55,53,1.4,17.9,48
9,30,273,1710,54,53,0.9,17.9,81
9,30,273,1715,53,52,0.8,17.8,84
9,30,273,1720,50,50,1.4,17.6,37
9,30,273,1725,43,42,1.3,17.6,1
9,30,273,1730,35,35,0.7,17.5,0
9,30,273,1735,30,29,1.2,17.4,0
9,30,273,1740,21,20,1.3,17.3,0
9,30,273,1745,12,12,1,17.3,0
9,30,273,1750,7,7,1.6,17.2,0
9,30,273,1755,6,5,1.1,17,0
9,30,273,1800,5,4,1,16.8,0
9,30,273,1805,5,4,0.7,16.7,0
9,30,273,1810,2,2,1.1,16.4,0
9,30,273,1815,0,0,0.8,16.3,0
9,30,273,1820,0,0,0.9,16.2,0
9,30,273,1825,0,0,0.7,16.1,0
9,30,273,1830,0,0,0.6,16,0
9,30,273,1835,0,0,0.6,15.9,0
9,30,273,1840,0,0,0.8,15.8,0
9,30,273,1845,0,0,0.9,15.7,0
9,30,273,1850,0,0,1,15.7,0
9,30,273,1855,0,0,1.4,15.7,0
9,30,273,1900,0,0,1.2,15.7,0
9,30,273,1905,0,0,1.4,15.7,0
9,30,273,1910,0,0,1.1,15.6,0
9,30,273,1915,0,0,1.2,15.5,0
9,30,273,1920,0,0,1.6,15.4,0
9,30,273,1925,0,0,1.5,15.3,0
9,30,273,1930,0,0,1,15.2,0
9,30,273,1935,0,0,0.7,15.1,0
9,30,273,1940,0,0,0.9,14.9,0
9,30,273,1945,0,0,0.8,14.8,0
9,30,273,1950,0,0,0.9,14.8,0
9,30,273,1955,0,0,1.3,14.8,0
9,30,273,2000,0,0,1.2,14.7,0
9,30,273,2005,0,0,1.8,14.6,0
9,30,273,2010,0,0,1.9,14.5,0
9,30,273,2015,0,0,1.8,14.3,0
9,30,273,2020,0,0,1.9,14.2,0
9,30,273,2025,0,0,1.8,14.1,0
9,30,273,2030,0,0,2,14,0
9,30,273,2035,0,0,1.5,13.9,0
9,30,273,2040,0,0,1.5,13.8,0
9,30,273,2045,0,0,1.2,13.8,0
9,30,273,2050,0,0,1.5,13.7,0
9,30,273,2055,0,0,1.2,13.7,0
9,30,273,2100,0,0,1.2,13.6,0
9,30,273,2105,0,0,1.9,13.6,0
9,30,273,2110,0,0,1.6,13.6,0
9,30,273,2115,0,0,1.3,13.5,0
9,30,273,2120,0,0,1.5,13.5,0
9,30,273,2125,0,0,1.5,13.5,0
9,30,273,2130,0,0,1.6,13.4,0
9,30,273,2135,0,0,1.8,13.4,0
9,30,273,2140,0,0,1.5,13.3,0
9,30,273,2145,0,0,1.4,13.3,0
9,30,273,2150,0,0,1.1,13.2,0
9,30,273,2155,0,0,1.3,13.2,0
9,30,273,2200,0,0,0.9,13.1,0
9,30,273,2205,0,0,1.3,13.1,0
9,30,273,2210,0,0,1.4,13,0
9,30,273,2215,0,0,1.2,13,0
9,30,273,2220,0,0,1.2,13,0
9,30,273,2225,0,0,0.9,13,0
9,30,273,2230,0,0,1.8,13,0
9,30,273,2235,0,0,1.2,12.9,0
9,30,273,2240,0,0,1.4,12.8,0
9,30,273,2245,0,0,1.2,12.7,0
9,30,273,2250,0,0,1.1,12.7,0
9,30,273,2255,0,0,1.2,12.7,0
9,30,273,2300,0,0,1.1,12.6,0
9,30,273,2305,0,0,1.1,12.6,0
9,30,273,2310,0,0,1.1,12.6,0
9,30,273,2315,0,0,1,12.5,0
9,30,273,2320,0,0,0.8,12.5,0
9,30,273,2325,0,0,1.5,12.5,0
9,30,273,2330,0,0,1.1,12.4,0
9,30,273,2335,0,0,0.7,12.4,0
9,30,273,2340,0,0,1.4,12.3,0
9,30,273,2345,0,0,0.7,12.3,0
9,30,273,2350,0,0,1.1,12.2,0
9,30,273,2355,0,0,0.9,12.1,0
9,30,273,2400,0,0,1.1,12,0
10,1,274,5,0,0,1,11.9,0
10,1,274,10,0,0,0.8,11.8,0
10,1,274,15,0,0,0.8,11.7,0
10,1,274,20,0,0,0.7,11.6,0
10,1,274,25,0,0,0.6,11.5,0
10,1,274,30,0,0,0.9,11.5,0
10,1,274,35,0,0,0.5,11.4,0
10,1,274,40,0,0,0.3,11.4,0
10,1,274,45,0,0,0.4,11.1,0
10,1,274,50,0,0,0.4,10.9,0
10,1,274,55,0,0,0.2,11,0
10,1,274,100,0,0,0.1,10.7,0
10,1,274,105,0,0,0,10.4,0
10,1,274,110,0,0,0,10.3,0
10,1,274,115,0,0,0,10.4,0
10,1,274,120,0,0,0.1,10.5,0
10,1,274,125,0,0,0.3,10.5,0
10,1,274,130,0,0,0.1,10.8,0
10,1,274,135,0,0,0.6,11.1,0
10,1,274,140,0,0,0.9,11.3,0
10,1,274,145,0,0,1,11.3,0
10,1,274,150,0,0,0.6,11.3,0
10,1,274,155,0,0,0.3,11.3,0
10,1,274,200,0,0,0.7,11.2,0
10,1,274,205,0,0,0.6,11.1,0
10,1,274,210,0,0,0.4,10.9,0
10,1,274,215,0,0,0.2,10.5,0
10,1,274,220,0,0,0.3,10.2,0
10,1,274,225,0,0,0.3,10.1,0
10,1,274,230,0,0,0.2,10.1,0
10,1,274,235,0,0,0.2,10.1,0
10,1,274,240,0,0,0.4,10,0
10,1,274,245,0,0,0.5,9.9,0
10,1,274,250,0,0,0.4,9.8,0
10,1,274,255,0,0,0.3,9.7,0
10,1,274,300,0,0,0.4,9.7,0
10,1,274,305,0,0,0.4,9.6,0
10,1,274,310,0,0,0.5,9.8,0
10,1,274,315,0,0,0.3,9.9,0
10,1,274,320,0,0,0.2,9.9,0
10,1,274,325,0,0,0.1,10,0
10,1,274,330,0,0,0.4,9.9,0
10,1,274,335,0,0,0.3,9.7,0
10,1,274,340,0,0,0.2,9.6,0
10,1,274,345,0,0,0.1,9.7,0
10,1,274,350,0,0,0.1,9.7,0
10,1,274,355,0,0,0.2,9.6,0
10,1,274,400,0,0,0.1,9.6,0
10,1,274,405,0,0,0.3,9.6,0
10,1,274,410,0,0,0.3,9.6,0
10,1,274,415,0,0,0.1,9.5,0
10,1,274,420,0,0,0.1,9.4,0
10,1,274,425,0,0,0.2,9.4,0
10,1,274,430,0,0,0.3,9.3,0
10,1,274,435,0,0,0,9.2,0
10,1,274,440,0,0,0.3,9.2,0
10,1,274,445,0,0,0.2,9.3,0
10,1,274,450,0,0,0.1,9.3,0
10,1,274,455,0,0,0,9.3,0
10,1,274,500,0,0,0.1,9.3,0
10,1,274,505,0,0,0.1,9.2,0
10,1,274,510,0,0,0.1,9.1,0
10,1,274,515,0,0,0.1,9,0
10,1,274,520,0,0,0.1,8.9,0
10,1,274,525,0,0,0,8.9,0
10,1,274,530,0,0,0,8.7,0
10,1,274,535,0,0,0,8.5,0
10,1,274,540,0,0,0,8.4,0
10,1,274,545,0,0,0,8.3,0
10,1,274,550,0,0,0,8.1,0
10,1,274,555,0,0,0,8.1,0
10,1,274,600,1,1,0,8.1,0
10,1,274,605,2,2,0,8.3,0
10,1,274,610,2,2,0,8.4,0
10,1,274,615,4,4,0,9,0
10,1,274,620,5,5,0,8.9,0
10,1,274,625,7,7,0,8.7,0
10,1,274,630,14,14,0,8.5,0
10,1,274,635,21,21,0,8.5,0
10,1,274,640,24,24,0,8.6,0
10,1,274,645,28,28,0,8.7,0
10,1,274,650,32,32,0,8.7,0
10,1,274,655,37,37,0,8.8,0
10,1,274,700,42,42,0,8.9,0
10,1,274,705,47,47,0,9,4
10,1,274,710,54,54,0.3,9,57
10,1,274,715,64,64,0.1,9,104
10,1,274,720,56,55,0,9,30
10,1,274,725,51,50,0,9.1,3
10,1,274,730,52,52,0.2,9.1,12
10,1,274,735,55,55,0,9.2,33
10,1,274,740,61,60,0.1,9.3,73
10,1,274,745,70,70,0.1,9.4,113
10,1,274,750,80,80,0.1,9.6,154
10,1,274,755,93,93,0,9.7,192
10,1,274,800,99,99,0.2,9.8,201
10,1,274,805,110,110,0.1,10,219
10,1,274,810,119,119,0.4,10.2,234
10,1,274,815,132,131,0.3,10.3,248
10,1,274,820,122,121,0.3,10.5,231
10,1,274,825,105,104,0.4,10.4,190
10,1,274,830,120,120,0.3,10.5,217
10,1,274,835,143,141,0.5,10.6,242
10,1,274,840,126,125,0.3,10.7,548
10,1,274,845,118,118,0.7,10.8,1074
10,1,274,850,127,127,0.7,10.8,1215
10,1,274,855,127,127,0.8,10.8,1221
10,1,274,900,127,127,1,10.8,1212
10,1,274,905,129,129,0.6,10.7,1191
10,1,274,910,142,142,0.9,11,1407
10,1,274,915,154,153,1,11,1569
10,1,274,920,154,154,0.9,11.1,1556
10,1,274,925,187,187,0.8,11.1,2030
10,1,274,930,185,184,0.9,11.2,1941
10,1,274,935,203,203,1,11.4,2233
10,1,274,940,220,219,0.9,11.6,2719
10,1,274,945,284,280,0.9,11.8,3601
10,1,274,950,270,270,1.2,11.8,3619
10,1,274,955,364,339,0.8,12,5453
10,1,274,1000,315,285,1.1,12.3,3731
10,1,274,1005,284,283,1,12.1,3937
10,1,274,1010,296,289,0.9,12.2,4566
10,1,274,1015,605,313,0.7,12.7,11070
10,1,274,1020,847,366,0.8,13.5,13360
10,1,274,1025,525,330,1.7,14,6250
10,1,274,1030,214,211,2.1,12.9,2390
10,1,274,1035,218,216,1.2,12.8,2544
10,1,274,1040,205,204,1.4,12.8,2679
10,1,274,1045,275,247,1.1,12.6,4854
10,1,274,1050,453,293,0.8,13,8130
10,1,274,1055,737,266,1,13.6,11800
10,1,274,1100,689,277,1.4,13.8,11630
10,1,274,1105,549,279,0.9,14.5,6237
10,1,274,1110,267,266,1.3,14.1,3352
10,1,274,1115,327,324,1.6,13.6,3947
10,1,274,1120,262,256,1.4,13.7,2910
10,1,274,1125,270,270,1.3,13.4,3261
10,1,274,1130,324,324,1,13.9,4208
10,1,274,1135,380,365,1.2,14.1,4901
10,1,274,1140,283,277,1.4,14.2,3375
10,1,274,1145,314,313,1.6,13.8,4280
10,1,274,1150,299,282,1.4,13.9,3451
10,1,274,1155,325,324,1.3,13.2,4965
10,1,274,1200,503,431,1.9,13.7,8420
10,1,274,1205,686,422,1.9,14.1,8690
10,1,274,1210,344,331,1.6,14.1,4265
10,1,274,1215,266,263,1.5,13.7,3123
10,1,274,1220,267,267,1.8,13.6,3231
10,1,274,1225,285,280,1.6,13.7,3380
10,1,274,1230,241,238,1.7,13.5,2916
10,1,274,1235,343,283,1.9,13.5,4989
10,1,274,1240,458,248,1.5,13.7,7820
10,1,274,1245,427,229,1.3,13.9,6732
10,1,274,1250,754,182,1.4,14.2,13090
10,1,274,1255,853,255,1.6,14.7,12850
10,1,274,1300,552,368,1.4,14.7,7430
10,1,274,1305,423,351,1.6,14.5,5523
10,1,274,1310,362,358,2.2,14,4536
10,1,274,1315,359,333,1.9,14,4803
10,1,274,1320,375,306,1.6,14,5986
10,1,274,1325,263,196,2,14,3245
10,1,274,1330,613,123,0.9,14.2,11170
10,1,274,1335,524,99,1.5,14.7,9270
10,1,274,1340,674,76,1.8,15.2,10890
10,1,274,1345,664,75,2,15.5,10490
10,1,274,1350,659,75,1.7,15.3,10240
10,1,274,1355,691,123,1.4,15.5,10260
10,1,274,1400,681,123,1.3,15.7,10120
10,1,274,1405,726,181,1.2,16.5,10050
10,1,274,1410,501,187,1.8,16.5,5727
10,1,274,1415,432,109,2,16,6898
10,1,274,1420,638,110,2.1,15.9,8800
10,1,274,1425,662,146,1.8,15.8,8720
10,1,274,1430,707,198,2.4,16.2,8580
10,1,274,1435,435,152,1.6,16,3561
10,1,274,1440,533,154,1.7,15.9,6777
10,1,274,1445,636,168,1.7,16.3,6250
10,1,274,1450,618,183,2.2,16.5,5471
10,1,274,1455,468,212,2.1,16.4,3752
10,1,274,1500,334,181,2.1,16.1,2641
10,1,274,1505,274,182,1.4,16.1,2209
10,1,274,1510,422,174,1.9,16.2,3415
10,1,274,1515,186,147,1.8,16,1489
10,1,274,1520,113,102,1.8,15.4,811
10,1,274,1525,84,81,1.4,15.1,467
10,1,274,1530,252,78,1.9,15.2,1565
10,1,274,1535,424,81,1.7,15.8,2043
10,1,274,1540,400,87,2,16,1673
10,1,274,1545,210,85,2.1,16,705
10,1,274,1550,156,81,1.9,15.6,633
10,1,274,1555,246,65,1.8,15.5,546
10,1,274,1600,79,57,1.4,15.3,181
10,1,274,1605,234,54,1.2,15.3,298
10,1,274,1610,250,53,1.4,15.6,221
10,1,274,1615,63,52,1.4,15.4,125
10,1,274,1620,66,49,0.9,15.2,86
10,1,274,1625,48,48,1.3,15,78
10,1,274,1630,50,50,1.3,14.9,76
10,1,274,1635,49,49,1.5,14.8,42
10,1,274,1640,48,48,1.8,14.8,30
10,1,274,1645,88,58,1.8,14.8,111
10,1,274,1650,72,55,1.7,14.9,77
10,1,274,1655,161,52,1.8,15,103
10,1,274,1700,94,60,1.5,15,76
10,1,274,1705,45,41,1.9,14.9,0
10,1,274,1710,33,33,1.4,14.7,0
10,1,274,1715,27,27,1.8,14.5,0
10,1,274,1720,24,24,1.1,14.4,0
10,1,274,1725,22,22,1.3,14.1,0
10,1,274,1730,20,20,1.4,14,0
10,1,274,1735,19,19,1.4,14,0
10,1,274,1740,16,16,1.7,14,0
10,1,274,1745,11,10,1.8,14,0
10,1,274,1750,6,6,1.6,13.9,0
10,1,274,1755,4,4,1.1,13.9,0
10,1,274,1800,3,3,1,13.7,0
10,1,274,1805,2,2,0.8,13.6,0
10,1,274,1810,1,1,0.4,13.4,0
10,1,274,1815,0,0,0.1,13.2,0
10,1,274,1820,0,0,0.4,12.9,0
10,1,274,1825,0,0,0.3,12.6,0
10,1,274,1830,0,0,0.4,12.3,0
10,1,274,1835,0,0,0.2,12.2,0
10,1,274,1840,0,0,0,12,0
10,1,274,1845,0,0,0.1,11.9,0
10,1,274,1850,0,0,0.4,12,0
10,1,274,1855,0,0,0.2,11.9,0
10,1,274,1900,0,0,0.5,11.8,0
10,1,274,1905,0,0,0.2,11.7,0
10,1,274,1910,0,0,0,11.4,0
10,1,274,1915,0,0,0.1,11.1,0
10,1,274,1920,0,0,0.1,10.9,0
10,1,274,1925,0,0,0,10.7,0
10,1,274,1930,0,0,0.1,10.7,0
10,1,274,1935,0,0,0.3,10.6,0
10,1,274,1940,0,0,0.5,10.6,0
10,1,274,1945,0,0,0.1,10.7,0
10,1,274,1950,0,0,0,10.6,0
10,1,274,1955,0,0,0,10.5,0
10,1,274,2000,0,0,0,10.3,0
10,1,274,2005,0,0,0,10.1,0
10,1,274,2010,0,0,0,10.2,0
10,1,274,2015,0,0,0,10.1,0
10,1,274,2020,0,0,0,9.9,0
10,1,274,2025,0,0,0.1,10,0
10,1,274,2030,0,0,0,10,0
10,1,274,2035,0,0,0,10.2,0
10,1,274,2040,0,0,0,10.3,0
10,1,274,2045,0,0,0,10.4,0
10,1,274,2050,0,0,0.2,10.5,0
10,1,274,2055,0,0,0.2,10.7,0
10,1,274,2100,0,0,0.3,10.5,0
10,1,274,2105,0,0,0.3,10.4,0
10,1,274,2110,0,0,0.2,10.3,0
10,1,274,2115,0,0,0.3,10.3,0
10,1,274,2120,0,0,0.3,10.3,0
10,1,274,2125,0,0,0.4,10.5,0
10,1,274,2130,0,0,0.4,10.7,0
10,1,274,2135,0,0,0.6,11,0
10,1,274,2140,0,0,0.7,11.2,0
10,1,274,2145,0,0,0.4,11.1,0
10,1,274,2150,0,0,0.7,11.1,0
10,1,274,2155,0,0,1,11,0
10,1,274,2200,0,0,1,11.1,0
10,1,274,2205,0,0,0.6,11.1,0
10,1,274,2210,0,0,0.3,11.1,0
10,1,274,2215,0,0,0.6,11.1,0
10,1,274,2220,0,0,0.5,11.1,0
10,1,274,2225,0,0,0.2,11,0
10,1,274,2230,0,0,0.4,10.8,0
10,1,274,2235,0,0,0.2,10.2,0
10,1,274,2240,0,0,0.2,10,0
10,1,274,2245,0,0,0.1,10,0
10,1,274,2250,0,0,0.3,10,0
10,1,274,2255,0,0,0.1,10.1,0
10,1,274,2300,0,0,0.3,10.3,0
10,1,274,2305,0,0,0.4,10.4,0
10,1,274,2310,0,0,0.4,10.5,0
10,1,274,2315,0,0,0.4,10.5,0
10,1,274,2320,0,0,0.3,10.4,0
10,1,274,2325,0,0,0.3,10.3,0
10,1,274,2330,0,0,0.4,10.3,0
10,1,274,2335,0,0,0.3,10.2,0
10,1,274,2340,0,0,0.3,10.1,0
10,1,274,2345,0,0,0.6,10.1,0
10,1,274,2350,0,0,0.3,10.1,0
10,1,274,2355,0,0,0.7,10.1,0
10,1,274,2400,0,0,0.6,10.2,0
10,2,275,5,0,0,0.3,10.2,0
10,2,275,10,0,0,0.4,10.3,0
10,2,275,15,0,0,0.4,10.2,0
10,2,275,20,0,0,0.9,10.3,0
10,2,275,25,0,0,0.7,10.3,0
10,2,275,30,0,0,0.6,10.2,0
10,2,275,35,0,0,0.8,10.1,0
10,2,275,40,0,0,0.3,10.1,0
10,2,275,45,0,0,0.3,10.1,0
10,2,275,50,0,0,0.6,10,0
10,2,275,55,0,0,0.5,9.9,0
10,2,275,100,0,0,0.5,9.8,0
10,2,275,105,0,0,0.7,9.8,0
10,2,275,110,0,0,1.1,9.9,0
10,2,275,115,0,0,0.7,9.8,0
10,2,275,120,0,0,0.8,9.7,0
10,2,275,125,0,0,0.7,9.6,0
10,2,275,130,0,0,0.7,9.6,0
10,2,275,135,0,0,0.6,9.5,0
10,2,275,140,0,0,0.5,9.5,0
10,2,275,145,0,0,0.8,9.5,0
10,2,275,150,0,0,0.6,9.4,0
10,2,275,155,0,0,0.6,9.3,0
10,2,275,200,0,0,1,9.2,0
10,2,275,205,0,0,0.9,9.2,0
10,2,275,210,0,0,1.1,9.1,0
10,2,275,215,0,0,0.9,9.1,0
10,2,275,220,0,0,0.8,9.1,0
10,2,275,225,0,0,1,9,0
10,2,275,230,0,0,0.8,9,0
10,2,275,235,0,0,0.6,8.9,0
10,2,275,240,0,0,0.5,8.9,0
10,2,275,245,0,0,0.9,8.8,0
10,2,275,250,0,0,0.8,8.8,0
10,2,275,255,0,0,0.7,8.8,0
10,2,275,300,0,0,0.8,8.7,0
10,2,275,305,0,0,0.8,8.8,0
10,2,275,310,0,0,0.7,8.8,0
10,2,275,315,0,0,0.6,8.7,0
10,2,275,320,0,0,0.6,8.7,0
10,2,275,325,0,0,0.3,8.6,0
10,2,275,330,0,0,0.3,8.6,0
10,2,275,335,0,0,0.4,8.5,0
10,2,275,340,0,0,0.1,8.4,0
10,2,275,345,0,0,0.3,8.2,0
10,2,275,350,0,0,0.5,8.2,0
10,2,275,355,0,0,0.2,8.1,0
10,2,275,400,0,0,0.3,7.9,0
10,2,275,405,0,0,0.2,7.8,0
10,2,275,410,0,0,0.2,7.8,0
10,2,275,415,0,0,0,7.6,0
10,2,275,420,0,0,0,7.3,0
10,2,275,425,0,0,0,7.1,0
10,2,275,430,0,0,0,6.9,0
10,2,275,435,0,0,0,6.6,0
10,2,275,440,0,0,0,6.3,0
10,2,275,445,0,0,0,6.2,0
10,2,275,450,0,0,0,6.2,0
10,2,275,455,0,0,0,6.2,0
10,2,275,500,0,0,0,6,0
10,2,275,505,0,0,0,5.9,0
10,2,275,510,0,0,0,5.8,0
10,2,275,515,0,0,0,5.8,0
10,2,275,520,0,0,0,5.6,0
10,2,275,525,0,0,0,5.5,0
10,2,275,530,0,0,0,5.5,0
10,2,275,535,0,0,0,5.5,0
10,2,275,540,0,0,0,5.6,0
10,2,275,545,0,0,0,5.9,0
10,2,275,550,0,0,0,6,0
10,2,275,555,0,0,0.2,6.1,0
10,2,275,600,1,1,0.1,6.1,0
10,2,275,605,2,2,0.3,6,0
10,2,275,610,2,2,0.2,5.9,0
10,2,275,615,3,3,0.4,5.7,0
10,2,275,620,5,5,0.3,5.6,0
10,2,275,625,7,7,0.3,5.5,0
10,2,275,630,10,9,0.1,5.5,0
10,2,275,635,13,13,0.1,5.6,0
10,2,275,640,17,17,0,5.5,0
10,2,275,645,23,23,0,5.6,0
10,2,275,650,27,27,0,5.7,0
10,2,275,655,32,32,0,5.9,0
10,2,275,700,41,41,0,6.1,0
10,2,275,705,49,49,0,6.2,39
10,2,275,710,56,56,0,6.5,72
10,2,275,715,55,55,0,6.9,69
10,2,275,720,61,60,0,7,90
10,2,275,725,65,65,0,6.9,111
10,2,275,730,79,79,0,7,180
10,2,275,735,95,95,0,7.2,392
10,2,275,740,103,103,0,7.2,945
10,2,275,745,114,114,0,7.6,1146
10,2,275,750,130,130,0,7.6,1365
10,2,275,755,145,145,0,7.7,1590
10,2,275,800,138,136,0.2,8,1457
10,2,275,805,131,130,0.1,7.9,1445
10,2,275,810,164,163,0.2,8.1,2004
10,2,275,815,164,162,0.1,8.3,1911
10,2,275,820,177,176,0.2,8.4,2098
10,2,275,825,198,194,0.1,8.7,2398
10,2,275,830,188,187,0.1,9.3,2127
10,2,275,835,194,193,0.1,9.9,2200
10,2,275,840,200,196,0.2,9.9,2280
10,2,275,845,188,187,0,10.1,2085
10,2,275,850,189,189,0.2,10.1,2235
10,2,275,855,156,148,0.1,10,1602
10,2,275,900,175,131,0.1,10,3370
10,2,275,905,449,182,0.5,11,6679
10,2,275,910,510,182,1.2,12.1,9520
10,2,275,915,654,220,1.1,13.9,10860
10,2,275,920,654,258,0.7,14,9380
10,2,275,925,466,282,1.1,13.8,7210
10,2,275,930,417,285,0.6,12.9,6567
10,2,275,935,370,285,0.5,12,4230
10,2,275,940,289,281,0.5,11.9,3765
10,2,275,945,286,282,0.8,11.5,3808
10,2,275,950,372,326,0.4,11.6,5372
10,2,275,955,371,343,0.5,12.1,5156
10,2,275,1000,326,311,1,11.9,4253
10,2,275,1005,355,317,1.2,11.9,5242
10,2,275,1010,404,322,1.4,11.9,5901
10,2,275,1015,538,330,1.3,12,8400
10,2,275,1020,613,347,1.4,12.1,8880
10,2,275,1025,380,324,1.6,12.3,4854
10,2,275,1030,434,332,1.4,12.1,6314
10,2,275,1035,335,300,1.2,11.9,5174
10,2,275,1040,649,256,1.8,11.8,11860
10,2,275,1045,815,243,1.8,12.3,13670
10,2,275,1050,535,287,1.3,12.5,6791
10,2,275,1055,489,319,1.2,12.7,7950
10,2,275,1100,531,377,1.5,12.5,8250
10,2,275,1105,420,340,1.4,12.2,5126
10,2,275,1110,562,372,0.8,12.7,8550
10,2,275,1115,411,352,1.7,12.6,6859
10,2,275,1120,600,276,1.2,12.3,9760
10,2,275,1125,776,158,0.9,12.9,12260
10,2,275,1130,734,103,0.7,13.3,12320
10,2,275,1135,729,86,1.7,12.8,12130
10,2,275,1140,745,96,1.4,12.7,12230
10,2,275,1145,755,106,1.3,13.2,12230
10,2,275,1150,768,123,1.6,13.4,12390
10,2,275,1155,583,160,1.6,13.2,8980
10,2,275,1200,802,154,1.2,13.1,12890
10,2,275,1205,587,216,1.6,13.7,8050
10,2,275,1210,588,240,0.9,13.5,9050
10,2,275,1215,668,209,1.8,13.6,11460
10,2,275,1220,850,203,2.1,13.2,13420
10,2,275,1225,813,245,1.4,14.2,12400
10,2,275,1230,770,300,1.9,13.8,11390
10,2,275,1235,939,328,1.6,13.8,13950
10,2,275,1240,667,379,1.6,14.3,8560
10,2,275,1245,420,354,1.8,13.3,4942
10,2,275,1250,399,332,2,13.1,6056
10,2,275,1255,503,321,1.3,13,7650
10,2,275,1300,572,320,1.6,13.4,9270
10,2,275,1305,841,338,1.3,13.8,14290
10,2,275,1310,902,360,1.8,14.2,13700
10,2,275,1315,784,359,1.5,14,10720
10,2,275,1320,502,312,1.4,13.2,5298
10,2,275,1325,274,271,1,13.4,3027
10,2,275,1330,262,261,1.6,13,3029
10,2,275,1335,317,274,0.9,13.3,4062
10,2,275,1340,262,257,1.2,13.6,2948
10,2,275,1345,235,234,1.2,13.3,2620
10,2,275,1350,277,258,1.6,13.2,3455
10,2,275,1355,329,294,1.1,13.2,5907
10,2,275,1400,521,323,1.5,13.7,6394
10,2,275,1405,565,295,1.5,13.8,7700
10,2,275,1410,404,252,1.9,13.7,5599
10,2,275,1415,284,216,1.9,13.3,4076
10,2,275,1420,665,177,1.6,13.6,9260
10,2,275,1425,445,133,0.9,13.6,5773
10,2,275,1430,616,123,1.2,14.1,7750
10,2,275,1435,619,145,1.4,14.1,7210
10,2,275,1440,649,190,1.7,14.1,7020
10,2,275,1445,653,202,1.2,14.6,6538
10,2,275,1450,664,224,1.8,14.6,6135
10,2,275,1455,644,238,1.2,14.7,5597
10,2,275,1500,597,232,1,14.4,4770
10,2,275,1505,535,190,1.5,14.5,3829
10,2,275,1510,595,208,1.4,14.2,4414
10,2,275,1515,395,215,1.2,14.3,2831
10,2,275,1520,415,180,1.3,14.3,3101
10,2,275,1525,207,154,1.5,14,1394
10,2,275,1530,144,142,1.7,13.5,1332
10,2,275,1535,239,178,1.1,13.4,2213
10,2,275,1540,491,194,0.8,14.2,3079
10,2,275,1545,493,199,0.7,15.2,2750
10,2,275,1550,334,191,1.1,14.8,2250
10,2,275,1555,437,169,1,14.4,1868
10,2,275,1600,323,128,0.8,14.1,1125
