index,month,day,time,temperature,irradiance,
887,2,6,2400,3.3,0,
888,2,7,100,2.6,0,
889,2,7,200,2.1,0,
890,2,7,300,3.1,0,
891,2,7,400,4.8,0,
892,2,7,500,5.2,0,
893,2,7,600,1.9,0,
894,2,7,700,1.8,0,
895,2,7,800,2.2,39,
896,2,7,900,3.1,101,
897,2,7,1000,4.2,274,
898,2,7,1100,5.6,233,
899,2,7,1200,7.4,437,
900,2,7,1300,11.4,217,
901,2,7,1400,13.9,116,
902,2,7,1500,14,144,
903,2,7,1600,14.3,259,
904,2,7,1700,13,36,
905,2,7,1800,10.5,1,
906,2,7,1900,8.2,0,
907,2,7,2000,5.7,0,
908,2,7,2100,4.9,0,
909,2,7,2200,4.6,0,
910,2,7,2300,4.3,0,
911,2,7,2400,3.9,0,
912,2,8,100,4.7,0,
913,2,8,200,4.8,0,
914,2,8,300,5.1,0,
915,2,8,400,9.6,0,
916,2,8,500,11.6,0,
917,2,8,600,6.3,0,
918,2,8,700,11.4,0,
919,2,8,800,11.9,23,
920,2,8,900,10.8,100,
921,2,8,1000,11.9,162,
922,2,8,1100,13.3,273,
923,2,8,1200,14.3,509,
924,2,8,1300,14.5,165,
925,2,8,1400,13.4,171,
926,2,8,1500,13.6,165,
927,2,8,1600,14.1,39,
928,2,8,1700,13.2,30,
929,2,8,1800,13,1,
930,2,8,1900,11.9,1,
931,2,8,2000,12.4,1,
932,2,8,2100,12.7,1,
933,2,8,2200,13.3,1,
934,2,8,2300,14.1,1,
935,2,8,2400,12.7,1,
936,2,9,100,13,1,
937,2,9,200,12.3,1,
938,2,9,300,12.8,1,
939,2,9,400,15,1,
940,2,9,500,14.1,1,
941,2,9,600,13,1,
942,2,9,700,12.9,1,
943,2,9,800,13.4,27,
944,2,9,900,11.7,20,
945,2,9,1000,12.3,91,
946,2,9,1100,12.5,104,
947,2,9,1200,11.4,68,
948,2,9,1300,12.7,172,
949,2,9,1400,12.1,34,
950,2,9,1500,12.6,187,
951,2,9,1600,12.7,66,
952,2,9,1700,11.3,36,
953,2,9,1800,9.7,1,
954,2,9,1900,8.3,0,
955,2,9,2000,7.3,0,
956,2,9,2100,7.2,0,
957,2,9,2200,5.9,0,
958,2,9,2300,5.9,0,
959,2,9,2400,5.1,0,
960,2,10,100,5.3,0,
961,2,10,200,3.5,0,
962,2,10,300,3.2,0,
963,2,10,400,2.6,0,
964,2,10,500,1.6,0,
965,2,10,600,1.2,0,
966,2,10,700,1.7,0,
967,2,10,800,3,25,
968,2,10,900,4.4,230,
969,2,10,1000,5.7,126,
970,2,10,1100,5.9,182,
971,2,10,1200,6.7,256,
972,2,10,1300,7.6,272,
973,2,10,1400,7.9,207,
974,2,10,1500,7.1,150,
975,2,10,1600,7.4,116,
976,2,10,1700,6.9,25,
977,2,10,1800,6.8,0,
978,2,10,1900,5.5,0,
979,2,10,2000,4.9,0,
980,2,10,2100,4.6,0,
981,2,10,2200,4.4,0,
982,2,10,2300,4.2,0,
983,2,10,2400,3.2,0,
984,2,11,100,3.3,0,
985,2,11,200,3.5,0,
986,2,11,300,3.5,0,
987,2,11,400,2.1,0,
988,2,11,500,0.2,0,
989,2,11,600,-0.1,0,
990,2,11,700,0.1,0,
991,2,11,800,0.8,30,
992,2,11,900,1.9,131,
993,2,11,1000,2.4,395,
994,2,11,1100,3.2,515,
995,2,11,1200,4.9,568,
996,2,11,1300,5.6,567,
997,2,11,1400,7.1,511,
998,2,11,1500,8.1,402,
999,2,11,1600,8.1,256,
1000,2,11,1700,6.7,20,
1001,2,11,1800,4.7,0,
1002,2,11,1900,2.6,0,
1003,2,11,2000,1.7,0,
1004,2,11,2100,0.7,0,
1005,2,11,2200,-0.2,0,
1006,2,11,2300,0.4,0,
1007,2,11,2400,-0.3,0,
1008,2,12,100,-0.7,0,
1009,2,12,200,0.1,0,
1010,2,12,300,-1.1,0,
1011,2,12,400,-0.5,0,
1012,2,12,500,-0.7,0,
1013,2,12,600,-1.8,0,
1014,2,12,700,-1.2,1,
1015,2,12,800,-0.6,90,
1016,2,12,900,0.4,159,
1017,2,12,1000,2.1,379,
1018,2,12,1100,4.9,528,
1019,2,12,1200,6.5,537,
1020,2,12,1300,8.4,554,
1021,2,12,1400,10.6,405,
1022,2,12,1500,10.5,415,
1023,2,12,1600,11.2,141,
1024,2,12,1700,10.4,51,
1025,2,12,1800,8.3,0,
1026,2,12,1900,6.2,0,
1027,2,12,2000,5.6,0,
1028,2,12,2100,6,0,
1029,2,12,2200,4.3,0,
1030,2,12,2300,4.3,0,
1031,2,12,2400,3.3,0,
1032,2,13,100,3.2,0,
1033,2,13,200,4.5,0,
1034,2,13,300,6.2,0,
1035,2,13,400,4.7,0,
1036,2,13,500,3.5,0,
1037,2,13,600,3.1,0,
1038,2,13,700,3.1,0,
1039,2,13,800,3,32,
1040,2,13,900,3.5,123,
1041,2,13,1000,6.3,224,
1042,2,13,1100,7.8,317,
1043,2,13,1200,10.3,350,
1044,2,13,1300,10.8,319,
1045,2,13,1400,12.1,340,
1046,2,13,1500,13.9,450,
1047,2,13,1600,14.3,248,
1048,2,13,1700,12.8,52,
1049,2,13,1800,10,1,
1050,2,13,1900,8.7,1,
1051,2,13,2000,7.2,0,
1052,2,13,2100,6.1,0,
1053,2,13,2200,5.2,0,
1054,2,13,2300,3.5,0,
1055,2,13,2400,3.1,0,
1056,2,14,100,4.2,0,
1057,2,14,200,3.2,0,
1058,2,14,300,2.1,0,
1059,2,14,400,1.7,0,
1060,2,14,500,1.4,0,
1061,2,14,600,0.1,0,
1062,2,14,700,0.9,2,
1063,2,14,800,2.4,161,
1064,2,14,900,2.9,83,
1065,2,14,1000,6.5,506,
1066,2,14,1100,10.6,626,
1067,2,14,1200,17.1,592,
1068,2,14,1300,18.2,784,
1069,2,14,1400,18.6,609,
1070,2,14,1500,18.4,161,
1071,2,14,1600,18.4,145,
1072,2,14,1700,18.3,48,
1073,2,14,1800,17.6,1,
1074,2,14,1900,15.3,0,
1075,2,14,2000,15.9,1,
1076,2,14,2100,17.1,0,
1077,2,14,2200,16.2,0,
1078,2,14,2300,15.9,1,
1079,2,14,2400,16.4,1,
1080,2,15,100,16,0,
1081,2,15,200,15.8,0,
1082,2,15,300,15.6,0,
1083,2,15,400,15.1,1,
1084,2,15,500,14.9,1,
1085,2,15,600,14.4,1,
1086,2,15,700,15.3,1,
1087,2,15,800,14.8,26,
1088,2,15,900,15.3,37,
1089,2,15,1000,15.7,54,
1090,2,15,1100,15.8,222,
1091,2,15,1200,15.9,396,
1092,2,15,1300,16.9,557,
1093,2,15,1400,16.4,241,
1094,2,15,1500,16.3,395,
1095,2,15,1600,15.7,130,
1096,2,15,1700,15.1,43,
1097,2,15,1800,14.5,1,
1098,2,15,1900,14.1,1,
1099,2,15,2000,12.6,1,
1100,2,15,2100,12.1,1,
1101,2,15,2200,11.6,1,
1102,2,15,2300,11.5,0,
1103,2,15,2400,9.4,0,
1104,2,16,100,8.7,0,
1105,2,16,200,8.1,0,
1106,2,16,300,7.2,0,
1107,2,16,400,6.4,0,
1108,2,16,500,6.2,0,
1109,2,16,600,7.6,0,
1110,2,16,700,8.1,0,
1111,2,16,800,6.9,6,
1112,2,16,900,7,144,
1113,2,16,1000,10,256,
1114,2,16,1100,11,502,
1115,2,16,1200,12.2,286,
1116,2,16,1300,11.5,440,
1117,2,16,1400,13.6,560,
1118,2,16,1500,13.9,442,
1119,2,16,1600,13,207,
1120,2,16,1700,11.8,114,
1121,2,16,1800,10.8,1,
1122,2,16,1900,8.8,1,
1123,2,16,2000,7.5,0,
1124,2,16,2100,7.2,0,
1125,2,16,2200,6.2,0,
1126,2,16,2300,5.1,0,
1127,2,16,2400,5.1,0,
1128,2,17,100,3.8,0,
1129,2,17,200,3.7,0,
1130,2,17,300,3.6,0,
1131,2,17,400,4.6,0,
1132,2,17,500,3.9,0,
1133,2,17,600,3.7,0,
1134,2,17,700,3.7,1,
1135,2,17,800,3.8,37,
1136,2,17,900,4,79,
1137,2,17,1000,4.8,154,
1138,2,17,1100,5.2,171,
1139,2,17,1200,6.4,179,
1140,2,17,1300,8.2,134,
1141,2,17,1400,7,90,
1142,2,17,1500,6.6,34,
1143,2,17,1600,6.5,23,
1144,2,17,1700,6.3,8,
1145,2,17,1800,5.9,0,
1146,2,17,1900,5.7,0,
1147,2,17,2000,5.9,0,
1148,2,17,2100,5.8,0,
1149,2,17,2200,5.8,0,
1150,2,17,2300,5.9,0,
1151,2,17,2400,6.3,0,
1152,2,18,100,5.9,0,
1153,2,18,200,5.8,0,
1154,2,18,300,5.7,0,
1155,2,18,400,5.7,0,
1156,2,18,500,5.7,0,
1157,2,18,600,5.7,0,
1158,2,18,700,4.7,0,
1159,2,18,800,5.1,21,
1160,2,18,900,5.4,91,
1161,2,18,1000,6.2,91,
1162,2,18,1100,6.6,130,
1163,2,18,1200,8.3,859,
1164,2,18,1300,9.5,486,
1165,2,18,1400,7.7,178,
1166,2,18,1500,8.6,110,
1167,2,18,1600,8.6,77,
1168,2,18,1700,9.2,45,
1169,2,18,1800,7.4,0,
1170,2,18,1900,7,0,
1171,2,18,2000,6.5,0,
1172,2,18,2100,6.3,0,
1173,2,18,2200,5.9,0,
1174,2,18,2300,5.7,0,
1175,2,18,2400,5.4,0,
1176,2,19,100,6.2,0,
1177,2,19,200,6.3,0,
1178,2,19,300,5.1,0,
1179,2,19,400,3.1,0,
1180,2,19,500,2.3,0,
1181,2,19,600,1.7,0,
1182,2,19,700,1.6,2,
1183,2,19,800,2.1,93,
1184,2,19,900,3.7,143,
1185,2,19,1000,5.4,336,
1186,2,19,1100,6.4,280,
1187,2,19,1200,7.5,163,
1188,2,19,1300,7.8,252,
1189,2,19,1400,8.9,303,
1190,2,19,1500,9.1,260,
1191,2,19,1600,8.1,168,
1192,2,19,1700,7.8,54,
1193,2,19,1800,7.1,1,
1194,2,19,1900,7,0,
1195,2,19,2000,6.2,0,
1196,2,19,2100,9.1,0,
1197,2,19,2200,8.6,0,
1198,2,19,2300,9.2,0,
1199,2,19,2400,9,0,
1200,2,20,100,9.1,0,
1201,2,20,200,8.5,0,
1202,2,20,300,7.9,0,
1203,2,20,400,8.2,0,
1204,2,20,500,7.3,0,
1205,2,20,600,6.5,0,
1206,2,20,700,10.4,1,
1207,2,20,800,10.1,129,
1208,2,20,900,12.8,311,
1209,2,20,1000,14.4,464,
1210,2,20,1100,15,576,
1211,2,20,1200,15.7,634,
1212,2,20,1300,15.7,627,
1213,2,20,1400,15.4,388,
1214,2,20,1500,14.7,359,
1215,2,20,1600,12,49,
1216,2,20,1700,9.2,18,
1217,2,20,1800,7.9,1,
1218,2,20,1900,7,0,
1219,2,20,2000,6.6,0,
1220,2,20,2100,6.1,0,
1221,2,20,2200,6.1,0,
1222,2,20,2300,5.8,0,
1223,2,20,2400,5.4,0,
1224,2,21,100,5.8,0,
1225,2,21,200,6.2,0,
1226,2,21,300,5.9,0,
1227,2,21,400,7.2,0,
1228,2,21,500,8.1,0,
1229,2,21,600,8.6,0,
1230,2,21,700,6.5,1,
1231,2,21,800,6.5,50,
1232,2,21,900,7.4,50,
1233,2,21,1000,9.6,478,
1234,2,21,1100,8.9,346,
1235,2,21,1200,10.4,261,
1236,2,21,1300,10.6,398,
1237,2,21,1400,11,731,
1238,2,21,1500,10.1,180,
1239,2,21,1600,8.9,318,
1240,2,21,1700,7.9,41,
1241,2,21,1800,5.7,2,
1242,2,21,1900,5.3,0,
1243,2,21,2000,4.7,0,
1244,2,21,2100,4.1,0,
1245,2,21,2200,3.6,0,
1246,2,21,2300,3.8,0,
1247,2,21,2400,2.8,0,
1248,2,22,100,2.4,0,
1249,2,22,200,2.8,0,
1250,2,22,300,2.6,0,
1251,2,22,400,2.9,0,
1252,2,22,500,1.5,0,
1253,2,22,600,1.5,0,
1254,2,22,700,1.6,3,
1255,2,22,800,2,21,
1256,2,22,900,2.8,148,
1257,2,22,1000,2.1,31,
1258,2,22,1100,0.6,34,
1259,2,22,1200,0.3,95,
1260,2,22,1300,1.9,516,
1261,2,22,1400,1.5,142,
1262,2,22,1500,1.9,402,
1263,2,22,1600,3.8,174,
1264,2,22,1700,3.6,39,
1265,2,22,1800,2.2,0,
1266,2,22,1900,0.2,0,
1267,2,22,2000,0,0,
1268,2,22,2100,0,0,
1269,2,22,2200,0,0,
1270,2,22,2300,0,0,
1271,2,22,2400,-0.1,0,
1272,2,23,100,-0.2,0,
1273,2,23,200,-0.4,0,
1274,2,23,300,-0.6,0,
1275,2,23,400,-0.6,0,
1276,2,23,500,-1,0,
1277,2,23,600,-1.5,0,
1278,2,23,700,-1.2,1,
1279,2,23,800,-0.6,33,
1280,2,23,900,0.1,103,
1281,2,23,1000,0.6,246,
1282,2,23,1100,1.6,403,
1283,2,23,1200,2.6,694,
1284,2,23,1300,4.1,730,
1285,2,23,1400,5.3,727,
1286,2,23,1500,5.3,176,
1287,2,23,1600,5.7,419,
1288,2,23,1700,3.8,49,
1289,2,23,1800,2.6,3,
1290,2,23,1900,1.9,0,
1291,2,23,2000,0.8,0,
1292,2,23,2100,0.1,0,
1293,2,23,2200,0.1,0,
1294,2,23,2300,-0.6,0,
1295,2,23,2400,0,0,
1296,2,24,100,0.6,0,
1297,2,24,200,0,0,
1298,2,24,300,0.8,0,
1299,2,24,400,-1.3,0,
1300,2,24,500,-2.8,0,
1301,2,24,600,-1.9,0,
1302,2,24,700,-2.5,7,
1303,2,24,800,-0.7,148,
1304,2,24,900,2.5,328,
1305,2,24,1000,4.4,490,
1306,2,24,1100,4.3,592,
1307,2,24,1200,4.7,314,
1308,2,24,1300,5.4,282,
1309,2,24,1400,6.2,282,
1310,2,24,1500,5.7,197,
1311,2,24,1600,5.2,98,
1312,2,24,1700,4.8,63,
1313,2,24,1800,4.1,1,
1314,2,24,1900,1.8,0,
1315,2,24,2000,1.1,0,
1316,2,24,2100,0.9,0,
1317,2,24,2200,0.8,0,
1318,2,24,2300,0.9,0,
1319,2,24,2400,1,0,
1320,2,25,100,0.7,0,
1321,2,25,200,0.4,0,
1322,2,25,300,0.5,0,
1323,2,25,400,-0.9,0,
1324,2,25,500,-1.8,0,
1325,2,25,600,-2.5,0,
1326,2,25,700,-2.2,6,
1327,2,25,800,0.4,191,
1328,2,25,900,3.5,339,
1329,2,25,1000,3.4,482,
1330,2,25,1100,3.3,593,
1331,2,25,1200,4.6,657,
1332,2,25,1300,5.5,656,
1333,2,25,1400,7,599,
1334,2,25,1500,7.5,488,
1335,2,25,1600,7.9,280,
1336,2,25,1700,6.1,31,
1337,2,25,1800,4.3,5,
1338,2,25,1900,3.4,0,
1339,2,25,2000,1.4,0,
1340,2,25,2100,1,0,
1341,2,25,2200,0,0,
1342,2,25,2300,0.3,0,
1343,2,25,2400,-0.5,0,
1344,2,26,100,-1.5,0,
1345,2,26,200,-1.2,0,
1346,2,26,300,-1.2,0,
1347,2,26,400,-3,0,
1348,2,26,500,-2.9,0,
1349,2,26,600,-3.7,0,
1350,2,26,700,-2.6,5,
1351,2,26,800,-0.8,64,
1352,2,26,900,1.7,182,
1353,2,26,1000,3.9,222,
1354,2,26,1100,6.1,481,
1355,2,26,1200,6.5,326,
1356,2,26,1300,4.6,145,
1357,2,26,1400,2.3,49,
1358,2,26,1500,2,97,
1359,2,26,1600,2.4,382,
1360,2,26,1700,2.9,36,
1361,2,26,1800,2.1,3,
1362,2,26,1900,0.6,0,
1363,2,26,2000,0.6,0,
1364,2,26,2100,1.4,0,
1365,2,26,2200,1.9,0,
1366,2,26,2300,0,0,
1367,2,26,2400,0.2,0,
1368,2,27,100,0.2,0,
1369,2,27,200,0,0,
1370,2,27,300,0.1,0,
1371,2,27,400,0.1,0,
1372,2,27,500,-0.1,0,
1373,2,27,600,0.5,0,
1374,2,27,700,0.3,5,
1375,2,27,800,0.9,88,
1376,2,27,900,1.8,118,
1377,2,27,1000,3.3,134,
1378,2,27,1100,4.4,225,
1379,2,27,1200,4.6,407,
1380,2,27,1300,5.4,418,
1381,2,27,1400,4.6,205,
1382,2,27,1500,5.5,212,
1383,2,27,1600,3.5,86,
1384,2,27,1700,3.7,46,
1385,2,27,1800,3.4,3,
1386,2,27,1900,2.9,0,
1387,2,27,2000,2.7,0,
1388,2,27,2100,2.5,0,
1389,2,27,2200,1.7,0,
1390,2,27,2300,0.9,0,
1391,2,27,2400,1.2,0,
1392,2,28,100,1.4,0,
1393,2,28,200,1.6,0,
1394,2,28,300,1.3,0,
1395,2,28,400,1.3,0,
1396,2,28,500,1.5,0,
1397,2,28,600,1.8,0,
1398,2,28,700,1.6,5,
1399,2,28,800,2.1,39,
1400,2,28,900,3.2,144,
1401,2,28,1000,4.1,206,
1402,2,28,1100,6.4,224,
1403,2,28,1200,7.3,251,
1404,2,28,1300,9,422,
1405,2,28,1400,7.9,214,
1406,2,28,1500,7.9,681,
1407,2,28,1600,8.5,201,
1408,2,28,1700,7.9,61,
1409,2,28,1800,6.8,6,
1410,2,28,1900,5.5,0,
1411,2,28,2000,4.6,0,
1412,2,28,2100,3.6,0,
1413,2,28,2200,3.8,0,
1414,2,28,2300,3.2,0,
1415,2,28,2400,1.5,0,
1416,3,1,100,0,0,
1417,3,1,200,-0.3,0,
1418,3,1,300,-1.2,0,
1419,3,1,400,-1.8,0,
1420,3,1,500,-1.3,0,
1421,3,1,600,-2.1,0,
1422,3,1,700,-2.7,11,
1423,3,1,800,1,195,
1424,3,1,900,2.5,347,
1425,3,1,1000,6.3,503,
1426,3,1,1100,5,611,
1427,3,1,1200,6.3,668,
1428,3,1,1300,7.4,664,
1429,3,1,1400,9.8,580,
1430,3,1,1500,10.6,497,
1431,3,1,1600,11.1,332,
1432,3,1,1700,11,116,
1433,3,1,1800,7.4,7,
1434,3,1,1900,5.7,1,
1435,3,1,2000,4.4,0,
1436,3,1,2100,3.5,0,
1437,3,1,2200,2.2,0,
1438,3,1,2300,1,0,
1439,3,1,2400,0.8,0,
1440,3,2,100,0,0,
1441,3,2,200,-0.3,0,
1442,3,2,300,-1.2,0,
1443,3,2,400,-1.7,0,
1444,3,2,500,-1.8,0,
1445,3,2,600,-2.6,0,
1446,3,2,700,-2.4,18,
1447,3,2,800,-0.8,158,
1448,3,2,900,2.3,384,
1449,3,2,1000,4.4,394,
1450,3,2,1100,7.2,492,
1451,3,2,1200,8.5,621,
1452,3,2,1300,10.3,548,
1453,3,2,1400,12,644,
1454,3,2,1500,11.9,229,
1455,3,2,1600,13.6,231,
1456,3,2,1700,12.3,100,
1457,3,2,1800,10.8,4,
1458,3,2,1900,8.2,1,
1459,3,2,2000,7.1,1,
1460,3,2,2100,6.7,0,
1461,3,2,2200,5.9,0,
1462,3,2,2300,4.2,0,
1463,3,2,2400,3.7,0,
1464,3,3,100,2.1,0,
1465,3,3,200,1.3,0,
1466,3,3,300,1.2,0,
1467,3,3,400,0.9,0,
1468,3,3,500,0.1,0,
1469,3,3,600,0.3,0,
1470,3,3,700,1.3,11,
1471,3,3,800,0.8,98,
1472,3,3,900,4.2,149,
1473,3,3,1000,4.9,163,
1474,3,3,1100,3.4,59,
1475,3,3,1200,4.9,181,
1476,3,3,1300,7.8,324,
1477,3,3,1400,6.7,252,
1478,3,3,1500,7.7,506,
1479,3,3,1600,6.9,88,
1480,3,3,1700,6.5,20,
1481,3,3,1800,6.8,1,
1482,3,3,1900,6.8,0,
1483,3,3,2000,6.6,0,
1484,3,3,2100,5.5,0,
1485,3,3,2200,5.1,0,
1486,3,3,2300,5.1,0,
1487,3,3,2400,4.9,0,
1488,3,4,100,4.6,0,
1489,3,4,200,4.4,0,
1490,3,4,300,4.3,0,
1491,3,4,400,4.2,0,
1492,3,4,500,4.2,0,
1493,3,4,600,4.4,0,
1494,3,4,700,3.7,13,
1495,3,4,800,4.2,75,
1496,3,4,900,4.5,86,
1497,3,4,1000,5.6,177,
1498,3,4,1100,7.6,327,
1499,3,4,1200,8,350,
1500,3,4,1300,8.5,309,
1501,3,4,1400,9,396,
1502,3,4,1500,11.7,430,
1503,3,4,1600,10.6,116,
1504,3,4,1700,8.3,53,
1505,3,4,1800,5.9,14,
1506,3,4,1900,5.3,0,
1507,3,4,2000,4.8,0,
1508,3,4,2100,2,0,
1509,3,4,2200,0.4,0,
1510,3,4,2300,1,0,
1511,3,4,2400,0.8,0,
1512,3,5,100,0.6,0,
1513,3,5,200,1.2,0,
1514,3,5,300,0.4,0,
1515,3,5,400,-0.5,0,
1516,3,5,500,-1.8,0,
1517,3,5,600,-2.2,0,
1518,3,5,700,-2.3,12,
1519,3,5,800,0.1,108,
1520,3,5,900,1.3,380,
1521,3,5,1000,2.4,271,
1522,3,5,1100,2.5,653,
1523,3,5,1200,4.2,555,
1524,3,5,1300,3.8,439,
1525,3,5,1400,4.7,474,
1526,3,5,1500,5.2,697,
1527,3,5,1600,5.3,429,
1528,3,5,1700,4.8,103,
1529,3,5,1800,3.4,20,
1530,3,5,1900,2.3,0,
1531,3,5,2000,1.5,0,
1532,3,5,2100,1.6,0,
1533,3,5,2200,0.2,0,
1534,3,5,2300,-0.1,0,
1535,3,5,2400,0.2,0,
1536,3,6,100,0,0,
1537,3,6,200,-0.3,0,
1538,3,6,300,-0.7,0,
1539,3,6,400,-0.7,0,
1540,3,6,500,-0.1,0,
1541,3,6,600,0,0,
1542,3,6,700,0.8,4,
1543,3,6,800,1.5,41,
1544,3,6,900,1.9,62,
1545,3,6,1000,2.6,127,
1546,3,6,1100,3.4,144,
1547,3,6,1200,4,189,
1548,3,6,1300,4.1,142,
1549,3,6,1400,3.8,426,
1550,3,6,1500,5.1,149,
1551,3,6,1600,4.8,144,
1552,3,6,1700,4.8,30,
1553,3,6,1800,4.6,8,
1554,3,6,1900,4,0,
1555,3,6,2000,3.7,0,
1556,3,6,2100,3.2,0,
1557,3,6,2200,3.3,0,
1558,3,6,2300,3.1,0,
1559,3,6,2400,2.2,0,
1560,3,7,100,2.2,0,
1561,3,7,200,2.5,0,
1562,3,7,300,2.3,0,
1563,3,7,400,2.3,0,
1564,3,7,500,2.2,0,
1565,3,7,600,2.3,0,
1566,3,7,700,1.9,7,
1567,3,7,800,2.3,47,
1568,3,7,900,2.9,113,
1569,3,7,1000,7,276,
1570,3,7,1100,8.5,193,
1571,3,7,1200,9.3,188,
1572,3,7,1300,10,201,
1573,3,7,1400,8.5,47,
1574,3,7,1500,7,47,
1575,3,7,1600,9.3,116,
1576,3,7,1700,8.9,35,
1577,3,7,1800,8.4,2,
1578,3,7,1900,7.5,0,
1579,3,7,2000,7,0,
1580,3,7,2100,5.9,0,
1581,3,7,2200,5.7,0,
1582,3,7,2300,5.7,0,
1583,3,7,2400,5.4,0,
1584,3,8,100,5.3,0,
1585,3,8,200,5.4,0,
1586,3,8,300,5.2,0,
1587,3,8,400,5.3,0,
1588,3,8,500,5.2,0,
1589,3,8,600,5.6,0,
1590,3,8,700,4.5,17,
1591,3,8,800,4.8,125,
1592,3,8,900,6.2,212,
1593,3,8,1000,7.7,305,
1594,3,8,1100,7.6,193,
1595,3,8,1200,9.1,197,
1596,3,8,1300,10.9,511,
1597,3,8,1400,12.9,160,
1598,3,8,1500,11.5,163,
1599,3,8,1600,12.1,132,
1600,3,8,1700,11.5,21,
1601,3,8,1800,9.9,2,
1602,3,8,1900,10.3,1,
1603,3,8,2000,9.6,1,
1604,3,8,2100,9.1,1,
1605,3,8,2200,8.5,1,
1606,3,8,2300,8.1,1,
1607,3,8,2400,8.5,0,
1608,3,9,100,8.2,0,
1609,3,9,200,8.2,1,
1610,3,9,300,8.5,0,
1611,3,9,400,8.3,0,
1612,3,9,500,8.2,1,
1613,3,9,600,8.2,0,
1614,3,9,700,8.2,8,
1615,3,9,800,8.5,38,
1616,3,9,900,9.4,118,
1617,3,9,1000,10,198,
1618,3,9,1100,11.2,198,
1619,3,9,1200,12.2,133,
1620,3,9,1300,11.9,136,
1621,3,9,1400,11.7,147,
1622,3,9,1500,13.2,260,
1623,3,9,1600,12.9,86,
1624,3,9,1700,12.8,61,
1625,3,9,1800,12.4,4,
1626,3,9,1900,11.8,1,
1627,3,9,2000,11,1,
1628,3,9,2100,11,1,
1629,3,9,2200,10.2,1,
1630,3,9,2300,9.5,1,
1631,3,9,2400,9.4,1,
1632,3,10,100,8.9,1,
1633,3,10,200,8.6,1,
1634,3,10,300,8.7,1,
1635,3,10,400,8.9,1,
1636,3,10,500,8.3,1,
1637,3,10,600,7.9,1,
1638,3,10,700,7.9,16,
1639,3,10,800,9,120,
1640,3,10,900,10.6,175,
1641,3,10,1000,13,543,
1642,3,10,1100,13.8,662,
1643,3,10,1200,14.9,711,
1644,3,10,1300,16.7,710,
1645,3,10,1400,17.4,647,
1646,3,10,1500,17.9,536,
1647,3,10,1600,17.9,374,
1648,3,10,1700,17.5,197,
1649,3,10,1800,14.3,12,
1650,3,10,1900,12.7,0,
1651,3,10,2000,10.5,1,
1652,3,10,2100,9.9,1,
1653,3,10,2200,8.9,1,
1654,3,10,2300,7.4,0,
1655,3,10,2400,5.5,0,
1656,3,11,100,4.6,0,
1657,3,11,200,5.1,0,
1658,3,11,300,4,0,
1659,3,11,400,4.2,0,
1660,3,11,500,3.8,0,
1661,3,11,600,4,0,
1662,3,11,700,3.7,25,
1663,3,11,800,4.7,48,
1664,3,11,900,6.7,214,
1665,3,11,1000,10.3,321,
1666,3,11,1100,10.4,174,
1667,3,11,1200,11.1,324,
1668,3,11,1300,14.5,742,
1669,3,11,1400,16,682,
1670,3,11,1500,16,160,
1671,3,11,1600,15.4,169,
1672,3,11,1700,14.5,93,
1673,3,11,1800,13.9,16,
1674,3,11,1900,12.1,1,
1675,3,11,2000,9.9,1,
1676,3,11,2100,10.1,1,
1677,3,11,2200,9.2,1,
1678,3,11,2300,8.7,1,
1679,3,11,2400,7.6,1,
1680,3,12,100,6.2,0,
1681,3,12,200,5.9,0,
1682,3,12,300,4.5,0,
1683,3,12,400,4.7,0,
1684,3,12,500,6.1,0,
1685,3,12,600,4.9,0,
1686,3,12,700,4.7,28,
1687,3,12,800,9.5,194,
1688,3,12,900,9,403,
1689,3,12,1000,10.6,555,
1690,3,12,1100,12.5,631,
1691,3,12,1200,14.1,705,
1692,3,12,1300,16.3,746,
1693,3,12,1400,17.9,678,
1694,3,12,1500,18.5,546,
1695,3,12,1600,19.1,417,
1696,3,12,1700,18.5,184,
1697,3,12,1800,16.3,17,
1698,3,12,1900,14.1,0,
1699,3,12,2000,11.6,1,
1700,3,12,2100,10,1,
1701,3,12,2200,8.8,1,
1702,3,12,2300,7.3,1,
1703,3,12,2400,6.8,0,
1704,3,13,100,5.9,0,
1705,3,13,200,5,0,
1706,3,13,300,4.7,0,
1707,3,13,400,5.7,0,
1708,3,13,500,4.4,0,
1709,3,13,600,4.1,0,
1710,3,13,700,3.2,47,
1711,3,13,800,9.2,232,
1712,3,13,900,11.3,432,
1713,3,13,1000,12.3,445,
1714,3,13,1100,11.6,377,
1715,3,13,1200,14,804,
1716,3,13,1300,15.1,402,
1717,3,13,1400,17,791,
1718,3,13,1500,16.9,327,
1719,3,13,1600,19,114,
1720,3,13,1700,17.8,95,
1721,3,13,1800,16.8,18,
1722,3,13,1900,14.3,0,
1723,3,13,2000,12.2,1,
1724,3,13,2100,10.5,1,
1725,3,13,2200,9.5,1,
1726,3,13,2300,8.9,1,
1727,3,13,2400,7.9,1,
1728,3,14,100,7.4,0,
1729,3,14,200,6.8,0,
1730,3,14,300,7,0,
1731,3,14,400,6.7,0,
1732,3,14,500,6.5,0,
1733,3,14,600,6.8,0,
1734,3,14,700,7,55,
1735,3,14,800,10,139,
1736,3,14,900,12.1,384,
1737,3,14,1000,12.9,263,
1738,3,14,1100,14.6,335,
1739,3,14,1200,15.8,433,
